# CO2 4.3µm, p=1013hPa T=296K. nu  sigma_Voigt_noLM  sigma_lineMixing
2380.44  6.00935416791836e-20  5.570257382938762e-20
2380.46  6.538429477765148e-20  6.117088654958888e-20
2380.48  7.21625096113176e-20  6.81409196866081e-20
2380.5  8.091467088733729e-20  7.710210729434907e-20
2380.52  9.234526147625982e-20  8.876233204087934e-20
2380.54  1.0749477785365588e-19  1.0416561634544196e-19
2380.56  1.2792933643283712e-19  1.2488093727665233e-19
2380.58  1.5604151240242812e-19  1.533009699876718e-19
2380.6  1.9549824385052367e-19  1.9308457768059405e-19
2380.62  2.5176640235518977e-19  2.496694929329255e-19
2380.64  3.321053404334546e-19  3.302353631797154e-19
2380.66  4.424485988377198e-19  4.405300538181072e-19
2380.68  5.744435350409602e-19  5.718646251216038e-19
2380.7  6.812244236053767e-19  6.770744688233744e-19
2380.72  6.900654962350138e-19  6.837822055291929e-19
2380.74  5.933811618005643e-19  5.853958266511828e-19
2380.76  4.606633199534861e-19  4.518878775260622e-19
2380.78  3.455735645287429e-19  3.3667982616174703e-19
2380.8  2.6066256550832185e-19  2.5196600442356947e-19
2380.82  2.0095168820064286e-19  1.9256053210798867e-19
2380.84  1.5903945092717772e-19  1.5097048852821086e-19
2380.86  1.2915753380626431e-19  1.2139325140176257e-19
2380.88  1.0740000230548946e-19  9.99127502689703e-20
2380.9  9.121364645825682e-20  8.397506322611913e-20
2380.92  7.892862059124995e-20  7.191294736576535e-20
2380.94  6.943824279233082e-20  6.262319218602687e-20
2380.96  6.199536912192411e-20  5.536206321943927e-20
2380.98  5.60849288974108e-20  4.961765980019988e-20
2381.0  5.134501424252156e-20  4.503039359008688e-20
2381.02  4.751699084649505e-20  4.134407073063355e-20
2381.04  4.4413520991271667e-20  3.837301099727937e-20
2381.06  4.1897239893719794e-20  3.598152172801774e-20
2381.08  3.9866816054140243e-20  3.406961585613814e-20
2381.1  3.824742107900029e-20  3.25635997471819e-20
2381.12  3.6984303040692694e-20  3.1409806580647745e-20
2381.14  3.60292693535803e-20  3.0510169426396635e-20
2381.16  3.537402322632729e-20  2.995877913492325e-20
2381.18  3.4993602010591784e-20  2.968068570162379e-20
2381.2  3.488187427610131e-20  2.9670520535615094e-20
2381.22  3.5042999678617483e-20  2.9933231023120054e-20
2381.24  3.549165664218671e-20  3.0484271584160816e-20
2381.26  3.6253635832690726e-20  3.135025396154027e-20
2381.28  3.7368133266201453e-20  3.257121986112076e-20
2381.3  3.8891655807739826e-20  3.420477038627013e-20
2381.32  4.090318816912347e-20  3.633095896739457e-20
2381.34  4.351236316060392e-20  3.906071494239227e-20
2381.36  4.6871417345250746e-20  4.254779077170806e-20
2381.38  5.1193850928406344e-20  4.700745064276208e-20
2381.4  5.678357728363917e-20  5.2745691255052104e-20
2381.42  6.407959913481639e-20  6.020388830676326e-20
2381.44  7.372732819423643e-20  7.003001791869093e-20
2381.46  8.66944174604643e-20  8.319410783677016e-20
2381.48  1.0445689889023884e-19  1.011732968113681e-19
2381.5  1.2928672805838647e-19  1.2623659544125415e-19
2381.52  1.6463589889523684e-19  1.6182209903189157e-19
2381.54  2.1537814537623317e-19  2.1276242075071693e-19
2381.56  2.8670340415107153e-19  2.841453699917236e-19
2381.58  3.7779790704621347e-19  3.749498701049825e-19
2381.6  4.655795953534853e-19  4.61832708619753e-19
2381.62  4.982510797888108e-19  4.930462422511588e-19
2381.64  4.48587751347291e-19  4.420115891878279e-19
2381.66  3.5604535108752055e-19  3.4871895219084856e-19
2381.68  2.681797332680917e-19  2.606617270971568e-19
2381.7  2.014611831178145e-19  1.940426826876771e-19
2381.72  1.5433334083249851e-19  1.47123623587481e-19
2381.74  1.214075248530319e-19  1.1443119053489878e-19
2381.76  9.811038531626804e-20  9.135908701316688e-20
2381.78  8.128367549548383e-20  7.47386380594157e-20
2381.8  6.886069130336814e-20  6.250124293724758e-20
2381.82  5.949711537880424e-20  5.3304295674064436e-20
2381.84  5.2308352758594585e-20  4.6265483582094697e-20
2381.86  4.6701365335008916e-20  4.079435188475571e-20
2381.88  4.2270522068034377e-20  3.648754355844355e-20
2381.9  3.873299023758562e-20  3.3064180215699944e-20
2381.92  3.588811085651736e-20  3.0325238426271014e-20
2381.94  3.359141373757651e-20  2.8127690108469996e-20
2381.96  3.173770087640505e-20  2.6367499311094283e-20
2381.98  3.02498651510087e-20  2.4968539028616412e-20
2382.0  2.9071435669001414e-20  2.3875279727740036e-20
2382.02  2.81614763085396e-20  2.3047514100305283e-20
2382.04  2.749119611334008e-20  2.2457169161614574e-20
2382.06  2.70416615301257e-20  2.2085942162866867e-20
2382.08  2.680256114628719e-20  2.1924128601333636e-20
2382.1  2.677170207538494e-20  2.197010664544314e-20
2382.12  2.695497771637159e-20  2.2230407411513237e-20
2382.14  2.736661121854431e-20  2.2719841276320543e-20
2382.16  2.803070490496178e-20  2.346316542285544e-20
2382.18  2.898347864906477e-20  2.449730730713358e-20
2382.2  3.027677506057858e-20  2.587492466116721e-20
2382.22  3.1983507832446286e-20  2.766984194250094e-20
2382.24  3.4205956056242636e-20  2.998540394829382e-20
2382.26  3.708811827477986e-20  3.296685419158057e-20
2382.28  4.083494035463576e-20  3.6820593731521054e-20
2382.3  4.5742849110724954e-20  4.1844722619516407e-20
2382.32  5.2248559933464745e-20  4.8477781138953544e-20
2382.34  6.100790291307148e-20  5.737736672397941e-20
2382.36  7.302332573122632e-20  6.954690829768619e-20
2382.38  8.984353471000568e-20  8.653353363441047e-20
2382.4  1.138387401434687e-19  1.106987851179671e-19
2382.42  1.4840913313088147e-19  1.454162612662749e-19
2382.44  1.973530082841955e-19  1.944166567171144e-19
2382.46  2.6076950910885703e-19  2.5765784382925847e-19
2382.48  3.2372351129255112e-19  3.200157746543832e-19
2382.5  3.4983543107150834e-19  3.451230396316881e-19
2382.52  3.1722534625632654e-19  3.1154000105074863e-19
2382.54  2.5242881528291696e-19  2.462001567830933e-19
2382.56  1.9015046445238997e-19  1.8378196455134496e-19
2382.58  1.4282207600547541e-19  1.3652405106020202e-19
2382.6  1.0947671911532335e-19  1.0332793601166959e-19
2382.62  8.625543694396901e-20  8.027353177710319e-20
2382.64  6.987490273326719e-20  6.405390916917516e-20
2382.66  5.807520154222645e-20  5.240185673492909e-20
2382.68  4.9383653082176154e-20  4.384325776725628e-20
2382.7  4.284595964593292e-20  3.74250729915087e-20
2382.72  3.7836151910349836e-20  3.2523091333801074e-20
2382.74  3.3935875286788465e-20  2.8720728810305886e-20
2382.76  3.085983698038068e-20  2.5734347225986692e-20
2382.78  2.8409678688626314e-20  2.3366958600526543e-20
2382.8  2.6445089812387252e-20  2.147942965701579e-20
2382.82  2.4865396701443914e-20  1.997207815167378e-20
2382.84  2.3597628387592937e-20  1.87727761645109e-20
2382.86  2.2588661620812162e-20  1.7829124681231013e-20
2382.88  2.179998470285493e-20  1.7103189832244804e-20
2382.9  2.1204195346397535e-20  1.6568230017644918e-20
2382.92  2.0782812216826427e-20  1.6206215217809418e-20
2382.94  2.052461344909773e-20  1.600640339865479e-20
2382.96  2.042499193443222e-20  1.5964637158562255e-20
2382.98  2.0485665837575896e-20  1.608308810988661e-20
2383.0  2.071495974569529e-20  1.6370518123092218e-20
2383.02  2.1128663717652152e-20  1.684324971013445e-20
2383.04  2.1751598056189415e-20  1.7526607873506145e-20
2383.06  2.2620147321877068e-20  1.8457565575791762e-20
2383.08  2.3775289671599303e-20  1.9618346087387322e-20
2383.1  2.531217207561945e-20  2.1223743028575737e-20
2383.12  2.732402089768169e-20  2.3308416328753336e-20
2383.14  2.9960198384121084e-20  2.6022848160629922e-20
2383.16  3.343827232037014e-20  2.958579607740639e-20
2383.18  3.8081057011261017e-20  3.4321402148157106e-20
2383.2  4.437700514083655e-20  4.071936490871487e-20
2383.22  5.307842402787025e-20  4.953256306330388e-20
2383.24  6.535511155707313e-20  6.192937925266306e-20
2383.26  8.30010526173796e-20  7.969645355065543e-20
2383.28  1.085562152995155e-19  1.0535171474138756e-19
2383.3  1.4463288850001526e-19  1.4145207768569986e-19
2383.32  1.9018147425481363e-19  1.8683648176527442e-19
2383.34  2.3146051774452704e-19  2.276354500784493e-19
2383.36  2.4130649960350136e-19  2.367530871778986e-19
2383.38  2.1103021361325653e-19  2.0585032531127255e-19
2383.4  1.6444988185040621e-19  1.589704949019939e-19
2383.42  1.2320267754879825e-19  1.1767644842681966e-19
2383.44  9.288178486302259e-20  8.742851350479903e-20
2383.46  7.177486597639973e-20  6.64347674693408e-20
2383.48  5.711693466686435e-20  5.1895937026034796e-20
2383.5  4.67653958267745e-20  4.165691323576843e-20
2383.52  3.928922221976633e-20  3.428316813927995e-20
2383.54  3.37659642205157e-20  2.8852151188492807e-20
2383.56  2.959986980902719e-20  2.4769149039960093e-20
2383.58  2.6400145627345397e-20  2.1644675181109726e-20
2383.6  2.390525570047259e-20  1.9218446108075725e-20
2383.62  2.1936550855545e-20  1.731291907798708e-20
2383.64  2.0369656677510947e-20  1.5804661644865966e-20
2383.66  1.911656947723662e-20  1.460646455914278e-20
2383.68  1.8114240948631592e-20  1.3655950364534424e-20
2383.7  1.7317151536931424e-20  1.2908201374044983e-20
2383.72  1.6692599070075822e-20  1.2330948655364863e-20
2383.74  1.6217255235583818e-20  1.1901299962307757e-20
2383.76  1.5875249867343683e-20  1.1603831053588036e-20
2383.78  1.5656742707691872e-20  1.1429036685384329e-20
2383.8  1.5557205024480014e-20  1.1372732729571108e-20
2383.82  1.5577126302573498e-20  1.1435747666503872e-20
2383.84  1.5722182862047402e-20  1.162410281648952e-20
2383.86  1.600385961678341e-20  1.1949645490857623e-20
2383.88  1.6440673155076123e-20  1.2431285350318971e-20
2383.9  1.7060184263209454e-20  1.3097021170266374e-20
2383.92  1.7902130035008917e-20  1.3987089373542434e-20
2383.94  1.9023320042509994e-20  1.515887863781e-20
2383.96  2.050527847832105e-20  1.669459079462438e-20
2383.98  2.2466296209014487e-20  1.871330696213183e-20
2384.0  2.50808713880353e-20  2.1390425331637518e-20
2384.02  2.861138186452313e-20  2.4989273428303242e-20
2384.04  3.3460318100250714e-20  2.99131359469218e-20
2384.06  4.0255266795370696e-20  3.678970181353967e-20
2384.08  4.997866625749599e-20  4.659930446415613e-20
2384.1  6.41206421040793e-20  6.08239513828748e-20
2384.12  8.464704861043481e-20  8.140648828798104e-20
2384.14  1.1287536758109202e-19  1.096099829723097e-19
2384.16  1.4504016269398953e-19  1.4157547438858992e-19
2384.18  1.6582004329047277e-19  1.6192903638904704e-19
2384.2  1.5830361706666856e-19  1.5391681033460097e-19
2384.22  1.2916900175393674e-19  1.2446335902992145e-19
2384.24  9.771062119252338e-20  9.290336468672847e-20
2384.26  7.313964621275574e-20  6.835556164207123e-20
2384.28  5.58701772519055e-20  5.115644127709732e-20
2384.3  4.398358839704166e-20  3.9353774876257936e-20
2384.32  3.570928698154476e-20  3.1161374105722845e-20
2384.34  2.9822711931769213e-20  2.5350211964245794e-20
2384.36  2.553417739008589e-20  2.112984436218149e-20
2384.38  2.2339182022610715e-20  1.799630655724019e-20
2384.4  1.9911467929329407e-20  1.5624239799539686e-20
2384.42  1.803585762509408e-20  1.3799385242828187e-20
2384.44  1.656736184123615e-20  1.2377578933078195e-20
2384.46  1.5406271482037732e-20  1.1259818812772377e-20
2384.48  1.448285840725414e-20  1.0376972449477084e-20
2384.5  1.3747731782053723e-20  9.680210048287287e-21
2384.52  1.3165722347930967e-20  9.134671331686684e-21
2384.54  1.2711595668346405e-20  8.715545566980783e-21
2384.56  1.2367599879233391e-20  8.4054042730959e-21
2384.58  1.2121750845706366e-20  8.192552787220342e-21
2384.6  1.1966778494472667e-20  8.069989023587924e-21
2384.62  1.1899534571282926e-20  8.034792478528364e-21
2384.64  1.1920826327439742e-20  8.088074919013963e-21
2384.66  1.2035543421081626e-20  8.234956397926673e-21
2384.68  1.2253262834224744e-20  8.485285862392032e-21
2384.7  1.2589322822430056e-20  8.854698384713278e-21
2384.72  1.3066605571544436e-20  9.366409159372863e-21
2384.74  1.3718360291879683e-20  1.0054039791617173e-20
2384.76  1.4592650929375607e-20  1.096610908204184e-20
2384.78  1.5759400480088134e-20  1.2173073429648107e-20
2384.8  1.7321743391676902e-20  1.377865287734512e-20
2384.82  1.943457921353709e-20  1.5938412167822183e-20
2384.84  2.2335333779767557e-20  1.8890410689318003e-20
2384.86  2.6394855061943575e-20  2.3005829458366585e-20
2384.88  3.2198479279838194e-20  2.886928562333202e-20
2384.9  4.0656413357298524e-20  3.73872657261842e-20
2384.92  5.3062576611570494e-20  4.98421229561297e-20
2384.94  7.067173633012433e-20  6.745907234388169e-20
2384.96  9.24425417619735e-20  8.913832202212523e-20
2384.98  1.1011805390450599e-19  1.0649878005415774e-19
2385.0  1.1034042419867452e-19  1.0638159068810504e-19
2385.02  9.284306499323215e-20  8.863236764364332e-20
2385.04  7.093035390134904e-20  6.662405059840937e-20
2385.06  5.307842775770248e-20  4.877730395752511e-20
2385.08  4.044655832294051e-20  3.6192324519413353e-20
2385.1  3.179805329801198e-20  2.7602218449448246e-20
2385.12  2.5829422982610904e-20  2.1690741759807498e-20
2385.14  2.162182542296116e-20  1.7536943600918103e-20
2385.16  1.8581606689667376e-20  1.4545524420889528e-20
2385.18  1.6332934246032157e-20  1.234095907414997e-20
2385.2  1.4634994188773637e-20  1.0683049886365471e-20
2385.22  1.3330422980348867e-20  9.415081404403556e-21
2385.24  1.2314128507191397e-20  8.432546003102447e-21
2385.26  1.1514460264420822e-20  7.664295716853448e-21
2385.28  1.0881654799956828e-20  7.06107336193157e-21
2385.3  1.0380802613802045e-20  6.5881565788287226e-21
2385.32  9.987091319887368e-21  6.2211189679105434e-21
2385.34  9.683026644522699e-21  5.942726090274849e-21
2385.36  9.456512603190309e-21  5.7411105362161856e-21
2385.38  9.299651659656596e-21  5.608581127451725e-21
2385.4  9.208022932481777e-21  5.540909374150561e-21
2385.42  9.180323110754734e-21  5.536976125219841e-21
2385.44  9.218311957520686e-21  5.5987131140611406e-21
2385.46  9.327091501481228e-21  5.7314396619140045e-21
2385.48  9.515688926330569e-21  5.9443506180100155e-21
2385.5  9.7982040351513e-21  6.251820645383359e-21
2385.52  1.0195548158400612e-20  6.674995074641726e-21
2385.54  1.0738332484305405e-20  7.244783585925692e-21
2385.56  1.1471428015935651e-20  8.006406174315345e-21
2385.58  1.24613717999157e-20  9.026802898278861e-21
2385.6  1.380852815861321e-20  1.0406787215445928e-20
2385.62  1.5667393363131214e-20  1.2301296826415707e-20
2385.64  1.8280485632443557e-20  1.495311556906246e-20
2385.66  2.2033093655570592e-20  1.8747150003183203e-20
2385.68  2.7530030299216756e-20  2.4285924907895173e-20
2385.7  3.5644604762332403e-20  3.243539032880965e-20
2385.72  4.7256565364650476e-20  4.4056039667192525e-20
2385.74  6.174610455974554e-20  5.848911104832666e-20
2385.76  7.35801593150127e-20  7.016267045963591e-20
2385.78  7.361133485836368e-20  6.997211021220063e-20
2385.8  6.177295354144553e-20  5.797198038633636e-20
2385.82  4.7193204491583023e-20  4.33344041904773e-20
2385.84  3.5465953051018666e-20  3.161470692244752e-20
2385.86  2.724042298420828e-20  2.34229658851975e-20
2385.88  2.1640671978569438e-20  1.7863925361200974e-20
2385.9  1.7790725711011816e-20  1.405395608995637e-20
2385.92  1.508281708606217e-20  1.1383073704324657e-20
2385.94  1.3129461171004714e-20  9.463393117996073e-21
2385.96  1.1686551027214916e-20  8.051060112355648e-21
2385.98  1.0598361182658698e-20  6.990779394127102e-21
2386.0  9.762642240176197e-21  6.180044006926735e-21
2386.02  9.113526253228912e-21  5.554763712542405e-21
2386.04  8.60428542645436e-21  5.067848576015378e-21
2386.06  8.203161500264069e-21  4.687927505212809e-21
2386.08  7.888038786168058e-21  4.3929029860215055e-21
2386.1  7.643331046323973e-21  4.1675017137868495e-21
2386.12  7.458259040248924e-21  4.0011018210299465e-21
2386.14  7.325635416534818e-21  3.8866840793768566e-21
2386.16  7.241147492036678e-21  3.8200824878379526e-21
2386.18  7.202953691551756e-21  3.799583025616654e-21
2386.2  7.211562562560455e-21  3.825826074048367e-21
2386.22  7.26995034218812e-21  3.901922345672343e-21
2386.24  7.383956187166864e-21  4.033854171621645e-21
2386.26  7.563033931249673e-21  4.231232575480243e-21
2386.28  7.821511599371444e-21  4.5085630162162356e-21
2386.3  8.180645493980416e-21  4.8873060718115216e-21
2386.32  8.671920393207472e-21  5.3991851634393285e-21
2386.34  9.342465574581882e-21  6.091581617632452e-21
2386.36  1.0264076900407e-20  7.036634103673697e-21
2386.38  1.1548282190602365e-20  8.346133738269129e-21
2386.4  1.3371700493098545e-20  1.019682841324333e-20
2386.42  1.6016580224191255e-20  1.2870557853934518e-20
2386.44  1.992435600181475e-20  1.6806782043720897e-20
2386.46  2.5709359813338776e-20  2.2613603138280117e-20
2386.48  3.3863421867119534e-20  3.076771497394927e-20
2386.5  4.339204927837309e-20  4.0246214087438063e-20
2386.52  4.956131192993734e-20  4.6297567622930157e-20
2386.54  4.701116538993191e-20  4.361011768260694e-20
2386.56  3.813687373441599e-20  3.465367551736293e-20
2386.58  2.8985344788587676e-20  2.5482795241783825e-20
2386.6  2.2076125620701775e-20  1.858760988708437e-20
2386.62  1.7329166414419824e-20  1.3866503922249772e-20
2386.64  1.4108641648184308e-20  1.0674080523105083e-20
2386.66  1.1887479066467056e-20  8.47985704353751e-21
2386.68  1.0316900650226989e-20  6.934115789109884e-21
2386.7  9.177621239395574e-21  5.817521353051245e-21
2386.72  8.331819738046756e-21  4.992484947545665e-21
2386.74  7.691400381808088e-21  4.371204078324477e-21
2386.76  7.198800116640265e-21  3.896398375542196e-21
2386.78  6.815579902162544e-21  3.529861994176677e-21
2386.8  6.515573001841702e-21  3.2456331895589364e-21
2386.82  6.2807285254523235e-21  3.0258358949189344e-21
2386.84  6.097674437632454e-21  2.8574857899853554e-21
2386.86  5.9446777136514516e-21  2.6433770747258787e-21
2386.88  5.8447366443680766e-21  2.55713105174136e-21
2386.9  5.779566864118422e-21  2.5054128312628453e-21
2386.92  5.747599796817026e-21  2.486747998288003e-21
